VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
2629, 540, -0.01489,  1.35059, -0.05945,  1.00,  0.00, -1.00,  0.06299,  0.00,  0.96094,  0.99365,  0.49658,  0.50293,  0.49731,  0.49878,  0.9685, -0.01575, -0.24409,  1.00
2630, 541, -0.01046,  1.35156, -0.05258,  1.00,  0.00, -1.00,  0.03937,  0.00,  0.96875,  0.99707,  0.49658,  0.50195,  0.49731,  0.49854,  0.98425, -0.00787, -0.19685,  1.00
2631, 543, -0.01556,  1.35156, -0.05133,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.95313,  0.99707,  0.49707,  0.50244,  0.49756,  0.49854,  0.96063, -0.00787, -0.29134,  1.00
2632, 539, -0.02721,  1.34766, -0.08972,  1.00,  0.01575, -0.99213,  0.11024,  0.00,  0.95313,  0.98975,  0.49634,  0.50635,  0.49731,  0.49976,  0.96063, -0.01575, -0.29134,  1.00
2633, 540, -0.01489,  1.35059, -0.05945,  1.00,  0.00, -1.00,  0.06299,  0.00,  0.96094,  0.99365,  0.49658,  0.50293,  0.49731,  0.49878,  0.9685, -0.01575, -0.24409,  1.00
2634, 543, -0.01556,  1.35156, -0.05133,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.95313,  0.99707,  0.49707,  0.50244,  0.49756,  0.49854,  0.96063, -0.00787, -0.29134,  1.00
2635, 544, -0.02065,  1.35059, -0.05771,  1.00,  0.00, -1.00,  0.06299,  0.00,  0.94531,  0.99365,  0.49731,  0.50293,  0.49756,  0.49878,  0.94488, -0.02362, -0.33858,  1.00
2636, 539, -0.02721,  1.34766, -0.08972,  1.00,  0.01575, -0.99213,  0.11024,  0.00,  0.95313,  0.98975,  0.49634,  0.50635,  0.49731,  0.49976,  0.96063, -0.01575, -0.29134,  1.00
2637, 539, -0.02721,  1.34766, -0.08972,  1.00,  0.01575, -0.99213,  0.11024,  0.00,  0.95313,  0.98975,  0.49634,  0.50635,  0.49731,  0.49976,  0.96063, -0.01575, -0.29134,  1.00
2638, 545, -0.03589,  1.34766, -0.08661,  1.00,  0.0315, -0.99213,  0.11024,  0.00,  0.9375,  0.98975,  0.49731,  0.50635,  0.49756,  0.49976,  0.92126, -0.00787, -0.37795,  1.00
2639, 538, -0.06995,  1.33398, -0.16882,  1.00,  0.07874, -0.97638,  0.18898,  0.00,  0.9375,  0.97705,  0.49683,  0.51709,  0.49756,  0.50293,  0.92126,  0.00, -0.38583,  1.00
2640, 544, -0.02065,  1.35059, -0.05771,  1.00,  0.00, -1.00,  0.06299,  0.00,  0.94531,  0.99365,  0.49731,  0.50293,  0.49756,  0.49878,  0.94488, -0.02362, -0.33858,  1.00
2641, 545, -0.03589,  1.34766, -0.08661,  1.00,  0.0315, -0.99213,  0.11024,  0.00,  0.9375,  0.98975,  0.49731,  0.50635,  0.49756,  0.49976,  0.92126, -0.00787, -0.37795,  1.00
2642, 539, -0.02721,  1.34766, -0.08972,  1.00,  0.01575, -0.99213,  0.11024,  0.00,  0.95313,  0.98975,  0.49634,  0.50635,  0.49731,  0.49976,  0.96063, -0.01575, -0.29134,  1.00
2643, 544, -0.02065,  1.35059, -0.05771,  1.00,  0.00, -1.00,  0.06299,  0.00,  0.94531,  0.99365,  0.49731,  0.50293,  0.49756,  0.49878,  0.94488, -0.02362, -0.33858,  1.00
2644, 543, -0.01556,  1.35156, -0.05133,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.95313,  0.99707,  0.49707,  0.50244,  0.49756,  0.49854,  0.96063, -0.00787, -0.29134,  1.00
2645, 546, -0.02052,  1.35156, -0.04953,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.9375,  0.99707,  0.49756,  0.50244,  0.4978,  0.49854,  0.92126, -0.01575, -0.38583,  1.00
2646, 546, -0.02052,  1.35156, -0.04953,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.9375,  0.99707,  0.49756,  0.50244,  0.4978,  0.49854,  0.92126, -0.01575, -0.38583,  1.00
2647, 545, -0.03589,  1.34766, -0.08661,  1.00,  0.0315, -0.99213,  0.11024,  0.00,  0.9375,  0.98975,  0.49731,  0.50635,  0.49756,  0.49976,  0.92126, -0.00787, -0.37795,  1.00
2648, 544, -0.02065,  1.35059, -0.05771,  1.00,  0.00, -1.00,  0.06299,  0.00,  0.94531,  0.99365,  0.49731,  0.50293,  0.49756,  0.49878,  0.94488, -0.02362, -0.33858,  1.00
2649, 546, -0.02052,  1.35156, -0.04953,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.9375,  0.99707,  0.49756,  0.50244,  0.4978,  0.49854,  0.92126, -0.01575, -0.38583,  1.00
2650, 547, -0.02621,  1.35059, -0.05542,  1.00,  0.00787, -1.00,  0.05512,  0.00,  0.92969,  0.99365,  0.4978,  0.50293,  0.4978,  0.49878,  0.90551, -0.01575, -0.4252,  1.00
2651, 545, -0.03589,  1.34766, -0.08661,  1.00,  0.0315, -0.99213,  0.11024,  0.00,  0.9375,  0.98975,  0.49731,  0.50635,  0.49756,  0.49976,  0.92126, -0.00787, -0.37795,  1.00
2652, 547, -0.02621,  1.35059, -0.05542,  1.00,  0.00787, -1.00,  0.05512,  0.00,  0.92969,  0.99365,  0.4978,  0.50293,  0.4978,  0.49878,  0.90551, -0.01575, -0.4252,  1.00
2653, 546, -0.02052,  1.35156, -0.04953,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.9375,  0.99707,  0.49756,  0.50244,  0.4978,  0.49854,  0.92126, -0.01575, -0.38583,  1.00
2654, 548, -0.02528,  1.35156, -0.0473,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.92188,  0.99707,  0.49805,  0.50244,  0.4978,  0.49854,  0.88189, -0.01575, -0.47244,  1.00
2655, 549,  8.34465E-7,  1.35449,  5.36442E-7,  1.00,  0.00, -1.00,  0.00,  0.00,  0.95313,  1.00,  0.4978,  0.49707,  0.4978,  0.49707,  0.92126,  0.00, -0.38583,  1.00
2656, 548, -0.02528,  1.35156, -0.0473,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.92188,  0.99707,  0.49805,  0.50244,  0.4978,  0.49854,  0.88189, -0.01575, -0.47244,  1.00
2657, 546, -0.02052,  1.35156, -0.04953,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.9375,  0.99707,  0.49756,  0.50244,  0.4978,  0.49854,  0.92126, -0.01575, -0.38583,  1.00
2658, 549,  8.34465E-7,  1.35449,  5.36442E-7,  1.00,  0.00, -1.00,  0.00,  0.00,  0.95313,  1.00,  0.4978,  0.49707,  0.4978,  0.49707,  0.92126,  0.00, -0.38583,  1.00
2659, 546, -0.02052,  1.35156, -0.04953,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.9375,  0.99707,  0.49756,  0.50244,  0.4978,  0.49854,  0.92126, -0.01575, -0.38583,  1.00
2660, 543, -0.01556,  1.35156, -0.05133,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.95313,  0.99707,  0.49707,  0.50244,  0.49756,  0.49854,  0.96063, -0.00787, -0.29134,  1.00
2661, 547, -0.02621,  1.35059, -0.05542,  1.00,  0.00787, -1.00,  0.05512,  0.00,  0.92969,  0.99365,  0.4978,  0.50293,  0.4978,  0.49878,  0.90551, -0.01575, -0.4252,  1.00
2662, 550, -0.04419,  1.34766, -0.0827,  1.00,  0.04724, -0.99213,  0.10236,  0.00,  0.92188,  0.98975,  0.49829,  0.50635,  0.4978,  0.49976,  0.88189, -0.00787, -0.47244,  1.00
2663, 545, -0.03589,  1.34766, -0.08661,  1.00,  0.0315, -0.99213,  0.11024,  0.00,  0.9375,  0.98975,  0.49731,  0.50635,  0.49756,  0.49976,  0.92126, -0.00787, -0.37795,  1.00
2664, 550, -0.04419,  1.34766, -0.0827,  1.00,  0.04724, -0.99213,  0.10236,  0.00,  0.92188,  0.98975,  0.49829,  0.50635,  0.4978,  0.49976,  0.88189, -0.00787, -0.47244,  1.00
2665, 538, -0.06995,  1.33398, -0.16882,  1.00,  0.07874, -0.97638,  0.18898,  0.00,  0.9375,  0.97705,  0.49683,  0.51709,  0.49756,  0.50293,  0.92126,  0.00, -0.38583,  1.00
2666, 545, -0.03589,  1.34766, -0.08661,  1.00,  0.0315, -0.99213,  0.11024,  0.00,  0.9375,  0.98975,  0.49731,  0.50635,  0.49756,  0.49976,  0.92126, -0.00787, -0.37795,  1.00
2667, 548, -0.02528,  1.35156, -0.0473,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.92188,  0.99707,  0.49805,  0.50244,  0.4978,  0.49854,  0.88189, -0.01575, -0.47244,  1.00
2668, 550, -0.04419,  1.34766, -0.0827,  1.00,  0.04724, -0.99213,  0.10236,  0.00,  0.92188,  0.98975,  0.49829,  0.50635,  0.4978,  0.49976,  0.88189, -0.00787, -0.47244,  1.00
2669, 547, -0.02621,  1.35059, -0.05542,  1.00,  0.00787, -1.00,  0.05512,  0.00,  0.92969,  0.99365,  0.4978,  0.50293,  0.4978,  0.49878,  0.90551, -0.01575, -0.4252,  1.00
2670, 550, -0.04419,  1.34766, -0.0827,  1.00,  0.04724, -0.99213,  0.10236,  0.00,  0.92188,  0.98975,  0.49829,  0.50635,  0.4978,  0.49976,  0.88189, -0.00787, -0.47244,  1.00
2671, 551, -0.08618,  1.33398, -0.16125,  1.00,  0.09449, -0.97638,  0.1811,  0.00,  0.92188,  0.97705,  0.49878,  0.51709,  0.49805,  0.50293,  0.88189,  0.00, -0.47244,  1.00
2672, 538, -0.06995,  1.33398, -0.16882,  1.00,  0.07874, -0.97638,  0.18898,  0.00,  0.9375,  0.97705,  0.49683,  0.51709,  0.49756,  0.50293,  0.92126,  0.00, -0.38583,  1.00
2673, 548, -0.02528,  1.35156, -0.0473,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.92188,  0.99707,  0.49805,  0.50244,  0.4978,  0.49854,  0.88189, -0.01575, -0.47244,  1.00
2674, 552, -0.03152,  1.35059, -0.05258,  1.00,  0.02362, -1.00,  0.05512,  0.00,  0.91406,  0.99365,  0.49829,  0.50293,  0.49805,  0.49878,  0.85827, -0.00787, -0.51181,  1.00
2675, 550, -0.04419,  1.34766, -0.0827,  1.00,  0.04724, -0.99213,  0.10236,  0.00,  0.92188,  0.98975,  0.49829,  0.50635,  0.4978,  0.49976,  0.88189, -0.00787, -0.47244,  1.00
2676, 553, -0.02979,  1.35156, -0.04459,  1.00,  0.00787, -1.00,  0.0315,  0.00,  0.90625,  0.99707,  0.49854,  0.50244,  0.49805,  0.49854,  0.83465, -0.00787, -0.55906,  1.00
2677, 552, -0.03152,  1.35059, -0.05258,  1.00,  0.02362, -1.00,  0.05512,  0.00,  0.91406,  0.99365,  0.49829,  0.50293,  0.49805,  0.49878,  0.85827, -0.00787, -0.51181,  1.00
2678, 548, -0.02528,  1.35156, -0.0473,  1.00,  0.00, -1.00,  0.0315,  0.00,  0.92188,  0.99707,  0.49805,  0.50244,  0.4978,  0.49854,  0.88189, -0.01575, -0.47244,  1.00
2679, 553, -0.02979,  1.35156, -0.04459,  1.00,  0.00787, -1.00,  0.0315,  0.00,  0.90625,  0.99707,  0.49854,  0.50244,  0.49805,  0.49854,  0.83465, -0.00787, -0.55906,  1.00
2680, 554, -0.05209,  1.34766, -0.07794,  1.00,  0.06299, -0.99213,  0.09449,  0.00,  0.90625,  0.98975,  0.49927,  0.50635,  0.49805,  0.49976,  0.83465,  0.00, -0.55906,  1.00
2681, 552, -0.03152,  1.35059, -0.05258,  1.00,  0.02362, -1.00,  0.05512,  0.00,  0.91406,  0.99365,  0.49829,  0.50293,  0.49805,  0.49878,  0.85827, -0.00787, -0.51181,  1.00
2682, 552, -0.03152,  1.35059, -0.05258,  1.00,  0.02362, -1.00,  0.05512,  0.00,  0.91406,  0.99365,  0.49829,  0.50293,  0.49805,  0.49878,  0.85827, -0.00787, -0.51181,  1.00
2683, 554, -0.05209,  1.34766, -0.07794,  1.00,  0.06299, -0.99213,  0.09449,  0.00,  0.90625,  0.98975,  0.49927,  0.50635,  0.49805,  0.49976,  0.83465,  0.00, -0.55906,  1.00
2684, 550, -0.04419,  1.34766, -0.0827,  1.00,  0.04724, -0.99213,  0.10236,  0.00,  0.92188,  0.98975,  0.49829,  0.50635,  0.4978,  0.49976,  0.88189, -0.00787, -0.47244,  1.00
2685, 554, -0.05209,  1.34766, -0.07794,  1.00,  0.06299, -0.99213,  0.09449,  0.00,  0.90625,  0.98975,  0.49927,  0.50635,  0.49805,  0.49976,  0.83465,  0.00, -0.55906,  1.00
2686, 551, -0.08618,  1.33398, -0.16125,  1.00,  0.09449, -0.97638,  0.1811,  0.00,  0.92188,  0.97705,  0.49878,  0.51709,  0.49805,  0.50293,  0.88189,  0.00, -0.47244,  1.00
2687, 550, -0.04419,  1.34766, -0.0827,  1.00,  0.04724, -0.99213,  0.10236,  0.00,  0.92188,  0.98975,  0.49829,  0.50635,  0.4978,  0.49976,  0.88189, -0.00787, -0.47244,  1.00
2688, 553, -0.02979,  1.35156, -0.04459,  1.00,  0.00787, -1.00,  0.0315,  0.00,  0.90625,  0.99707,  0.49854,  0.50244,  0.49805,  0.49854,  0.83465, -0.00787, -0.55906,  1.00
2689, 555, -0.03653,  1.35059, -0.04922,  1.00,  0.03937, -1.00,  0.05512,  0.00,  0.89844,  0.99365,  0.49902,  0.50293,  0.49805,  0.49878,  0.80315,  0.00, -0.59843,  1.00
2690, 554, -0.05209,  1.34766, -0.07794,  1.00,  0.06299, -0.99213,  0.09449,  0.00,  0.90625,  0.98975,  0.49927,  0.50635,  0.49805,  0.49976,  0.83465,  0.00, -0.55906,  1.00
2691, 554, -0.05209,  1.34766, -0.07794,  1.00,  0.06299, -0.99213,  0.09449,  0.00,  0.90625,  0.98975,  0.49927,  0.50635,  0.49805,  0.49976,  0.83465,  0.00, -0.55906,  1.00
2692, 556, -0.10156,  1.33398, -0.15198,  1.00,  0.11024, -0.97638,  0.16535,  0.00,  0.90625,  0.97705,  0.50098,  0.51709,  0.49854,  0.50293,  0.83465,  0.00, -0.55906,  1.00
2693, 551, -0.08618,  1.33398, -0.16125,  1.00,  0.09449, -0.97638,  0.1811,  0.00,  0.92188,  0.97705,  0.49878,  0.51709,  0.49805,  0.50293,  0.88189,  0.00, -0.47244,  1.00
2694, 551, -0.08618,  1.33398, -0.16125,  1.00,  0.09449, -0.97638,  0.1811,  0.00,  0.92188,  0.97705,  0.49878,  0.51709,  0.49805,  0.50293,  0.88189,  0.00, -0.47244,  1.00
2695, 537, -0.10406,  1.31152, -0.25122,  1.00,  0.11024, -0.96063,  0.26772,  0.00,  0.9375,  0.96045,  0.49634,  0.5293,  0.49731,  0.50635,  0.92126,  0.00, -0.38583,  1.00
2696, 538, -0.06995,  1.33398, -0.16882,  1.00,  0.07874, -0.97638,  0.18898,  0.00,  0.9375,  0.97705,  0.49683,  0.51709,  0.49756,  0.50293,  0.92126,  0.00, -0.38583,  1.00
2697, 551, -0.08618,  1.33398, -0.16125,  1.00,  0.09449, -0.97638,  0.1811,  0.00,  0.92188,  0.97705,  0.49878,  0.51709,  0.49805,  0.50293,  0.88189,  0.00, -0.47244,  1.00
2698, 557, -0.12817,  1.31152, -0.23987,  1.00,  0.13386, -0.96063,  0.25197,  0.00,  0.92188,  0.96045,  0.49951,  0.5293,  0.49829,  0.50635,  0.88189,  0.00, -0.47244,  1.00
2699, 537, -0.10406,  1.31152, -0.25122,  1.00,  0.11024, -0.96063,  0.26772,  0.00,  0.9375,  0.96045,  0.49634,  0.5293,  0.49731,  0.50635,  0.92126,  0.00, -0.38583,  1.00
2700, 537, -0.10406,  1.31152, -0.25122,  1.00,  0.11024, -0.96063,  0.26772,  0.00,  0.9375,  0.96045,  0.49634,  0.5293,  0.49731,  0.50635,  0.92126,  0.00, -0.38583,  1.00
2701, 557, -0.12817,  1.31152, -0.23987,  1.00,  0.13386, -0.96063,  0.25197,  0.00,  0.92188,  0.96045,  0.49951,  0.5293,  0.49829,  0.50635,  0.88189,  0.00, -0.47244,  1.00
2702, 558, -0.16907,  1.28125, -0.31616,  1.00,  0.17323, -0.92913,  0.33071,  0.00,  0.92188,  0.94238,  0.50049,  0.54395,  0.49829,  0.51074,  0.88189,  0.00, -0.47244,  1.00
2703, 537, -0.10406,  1.31152, -0.25122,  1.00,  0.11024, -0.96063,  0.26772,  0.00,  0.9375,  0.96045,  0.49634,  0.5293,  0.49731,  0.50635,  0.92126,  0.00, -0.38583,  1.00
2704, 558, -0.16907,  1.28125, -0.31616,  1.00,  0.17323, -0.92913,  0.33071,  0.00,  0.92188,  0.94238,  0.50049,  0.54395,  0.49829,  0.51074,  0.88189,  0.00, -0.47244,  1.00
2705, 533, -0.13721,  1.28125, -0.3313,  1.00,  0.14173, -0.92913,  0.34646,  0.00,  0.9375,  0.94238,  0.49561,  0.54395,  0.49707,  0.51074,  0.92126,  0.00, -0.38583,  1.00
2706, 533, -0.13721,  1.28125, -0.3313,  1.00,  0.14173, -0.92913,  0.34646,  0.00,  0.9375,  0.94238,  0.49561,  0.54395,  0.49707,  0.51074,  0.92126,  0.00, -0.38583,  1.00
2707, 558, -0.16907,  1.28125, -0.31616,  1.00,  0.17323, -0.92913,  0.33071,  0.00,  0.92188,  0.94238,  0.50049,  0.54395,  0.49829,  0.51074,  0.88189,  0.00, -0.47244,  1.00
2708, 559, -0.20825,  1.24316, -0.3894,  1.00,  0.22047, -0.88976,  0.40945,  0.00,  0.92188,  0.91992,  0.50098,  0.56006,  0.49854,  0.51563,  0.88189,  0.00, -0.47244,  1.00
2709, 533, -0.13721,  1.28125, -0.3313,  1.00,  0.14173, -0.92913,  0.34646,  0.00,  0.9375,  0.94238,  0.49561,  0.54395,  0.49707,  0.51074,  0.92126,  0.00, -0.38583,  1.00
2710, 559, -0.20825,  1.24316, -0.3894,  1.00,  0.22047, -0.88976,  0.40945,  0.00,  0.92188,  0.91992,  0.50098,  0.56006,  0.49854,  0.51563,  0.88189,  0.00, -0.47244,  1.00
2711, 532, -0.16907,  1.24316, -0.40796,  1.00,  0.17323, -0.88976,  0.4252,  0.00,  0.9375,  0.91992,  0.49487,  0.56006,  0.49683,  0.51563,  0.92126,  0.00, -0.38583,  1.00
2712, 532, -0.16907,  1.24316, -0.40796,  1.00,  0.17323, -0.88976,  0.4252,  0.00,  0.9375,  0.91992,  0.49487,  0.56006,  0.49683,  0.51563,  0.92126,  0.00, -0.38583,  1.00
2713, 559, -0.20825,  1.24316, -0.3894,  1.00,  0.22047, -0.88976,  0.40945,  0.00,  0.92188,  0.91992,  0.50098,  0.56006,  0.49854,  0.51563,  0.88189,  0.00, -0.47244,  1.00
2714, 560, -0.24536,  1.19629, -0.45898,  1.00,  0.26772, -0.82677,  0.50394,  0.00,  0.92188,  0.89307,  0.50195,  0.57764,  0.49878,  0.52197,  0.88189,  0.00, -0.47244,  1.00
2715, 532, -0.16907,  1.24316, -0.40796,  1.00,  0.17323, -0.88976,  0.4252,  0.00,  0.9375,  0.91992,  0.49487,  0.56006,  0.49683,  0.51563,  0.92126,  0.00, -0.38583,  1.00
2716, 560, -0.24536,  1.19629, -0.45898,  1.00,  0.26772, -0.82677,  0.50394,  0.00,  0.92188,  0.89307,  0.50195,  0.57764,  0.49878,  0.52197,  0.88189,  0.00, -0.47244,  1.00
2717, 531, -0.19922,  1.19629, -0.48096,  1.00,  0.22047, -0.82677,  0.52756,  0.00,  0.9375,  0.89307,  0.49414,  0.57764,  0.49634,  0.52197,  0.92126,  0.00, -0.38583,  1.00
2718, 531, -0.19922,  1.19629, -0.48096,  1.00,  0.22047, -0.82677,  0.52756,  0.00,  0.9375,  0.89307,  0.49414,  0.57764,  0.49634,  0.52197,  0.92126,  0.00, -0.38583,  1.00
2719, 560, -0.24536,  1.19629, -0.45898,  1.00,  0.26772, -0.82677,  0.50394,  0.00,  0.92188,  0.89307,  0.50195,  0.57764,  0.49878,  0.52197,  0.88189,  0.00, -0.47244,  1.00
2720, 529, -0.28027,  1.1377, -0.52441,  1.00,  0.31496, -0.74016,  0.59055,  0.00,  0.92188,  0.86084,  0.50293,  0.59619,  0.49927,  0.53027,  0.88189,  0.00, -0.47244,  1.00
2721, 560, -0.24536,  1.19629, -0.45898,  1.00,  0.26772, -0.82677,  0.50394,  0.00,  0.92188,  0.89307,  0.50195,  0.57764,  0.49878,  0.52197,  0.88189,  0.00, -0.47244,  1.00
2722, 528, -0.33032,  1.1377, -0.49414,  1.00,  0.37008, -0.74016,  0.55906,  0.00,  0.90625,  0.86084,  0.5127,  0.59521,  0.50244,  0.53027,  0.83465,  0.00, -0.55906,  1.00
2723, 529, -0.28027,  1.1377, -0.52441,  1.00,  0.31496, -0.74016,  0.59055,  0.00,  0.92188,  0.86084,  0.50293,  0.59619,  0.49927,  0.53027,  0.88189,  0.00, -0.47244,  1.00
2724, 560, -0.24536,  1.19629, -0.45898,  1.00,  0.26772, -0.82677,  0.50394,  0.00,  0.92188,  0.89307,  0.50195,  0.57764,  0.49878,  0.52197,  0.88189,  0.00, -0.47244,  1.00
2725, 561, -0.28931,  1.19629, -0.43286,  1.00,  0.31496, -0.82677,  0.47244,  0.00,  0.90625,  0.89307,  0.50977,  0.57666,  0.50146,  0.52197,  0.83465,  0.00, -0.55906,  1.00
2726, 528, -0.33032,  1.1377, -0.49414,  1.00,  0.37008, -0.74016,  0.55906,  0.00,  0.90625,  0.86084,  0.5127,  0.59521,  0.50244,  0.53027,  0.83465,  0.00, -0.55906,  1.00
2727, 559, -0.20825,  1.24316, -0.3894,  1.00,  0.22047, -0.88976,  0.40945,  0.00,  0.92188,  0.91992,  0.50098,  0.56006,  0.49854,  0.51563,  0.88189,  0.00, -0.47244,  1.00
2728, 561, -0.28931,  1.19629, -0.43286,  1.00,  0.31496, -0.82677,  0.47244,  0.00,  0.90625,  0.89307,  0.50977,  0.57666,  0.50146,  0.52197,  0.83465,  0.00, -0.55906,  1.00
2729, 560, -0.24536,  1.19629, -0.45898,  1.00,  0.26772, -0.82677,  0.50394,  0.00,  0.92188,  0.89307,  0.50195,  0.57764,  0.49878,  0.52197,  0.88189,  0.00, -0.47244,  1.00
2730, 559, -0.20825,  1.24316, -0.3894,  1.00,  0.22047, -0.88976,  0.40945,  0.00,  0.92188,  0.91992,  0.50098,  0.56006,  0.49854,  0.51563,  0.88189,  0.00, -0.47244,  1.00
2731, 562, -0.24536,  1.24316, -0.36719,  1.00,  0.25984, -0.88976,  0.38583,  0.00,  0.90625,  0.91992,  0.50732,  0.55908,  0.50049,  0.51514,  0.83465,  0.00, -0.55906,  1.00
2732, 561, -0.28931,  1.19629, -0.43286,  1.00,  0.31496, -0.82677,  0.47244,  0.00,  0.90625,  0.89307,  0.50977,  0.57666,  0.50146,  0.52197,  0.83465,  0.00, -0.55906,  1.00
2733, 558, -0.16907,  1.28125, -0.31616,  1.00,  0.17323, -0.92913,  0.33071,  0.00,  0.92188,  0.94238,  0.50049,  0.54395,  0.49829,  0.51074,  0.88189,  0.00, -0.47244,  1.00
2734, 562, -0.24536,  1.24316, -0.36719,  1.00,  0.25984, -0.88976,  0.38583,  0.00,  0.90625,  0.91992,  0.50732,  0.55908,  0.50049,  0.51514,  0.83465,  0.00, -0.55906,  1.00
2735, 559, -0.20825,  1.24316, -0.3894,  1.00,  0.22047, -0.88976,  0.40945,  0.00,  0.92188,  0.91992,  0.50098,  0.56006,  0.49854,  0.51563,  0.88189,  0.00, -0.47244,  1.00
2736, 558, -0.16907,  1.28125, -0.31616,  1.00,  0.17323, -0.92913,  0.33071,  0.00,  0.92188,  0.94238,  0.50049,  0.54395,  0.49829,  0.51074,  0.88189,  0.00, -0.47244,  1.00
2737, 563, -0.19922,  1.28125, -0.2981,  1.00,  0.20472, -0.92913,  0.30709,  0.00,  0.90625,  0.94238,  0.50488,  0.54346,  0.49976,  0.51025,  0.83465,  0.00, -0.55906,  1.00
2738, 562, -0.24536,  1.24316, -0.36719,  1.00,  0.25984, -0.88976,  0.38583,  0.00,  0.90625,  0.91992,  0.50732,  0.55908,  0.50049,  0.51514,  0.83465,  0.00, -0.55906,  1.00
2739, 557, -0.12817,  1.31152, -0.23987,  1.00,  0.13386, -0.96063,  0.25197,  0.00,  0.92188,  0.96045,  0.49951,  0.5293,  0.49829,  0.50635,  0.88189,  0.00, -0.47244,  1.00
2740, 563, -0.19922,  1.28125, -0.2981,  1.00,  0.20472, -0.92913,  0.30709,  0.00,  0.90625,  0.94238,  0.50488,  0.54346,  0.49976,  0.51025,  0.83465,  0.00, -0.55906,  1.00
2741, 558, -0.16907,  1.28125, -0.31616,  1.00,  0.17323, -0.92913,  0.33071,  0.00,  0.92188,  0.94238,  0.50049,  0.54395,  0.49829,  0.51074,  0.88189,  0.00, -0.47244,  1.00
2742, 557, -0.12817,  1.31152, -0.23987,  1.00,  0.13386, -0.96063,  0.25197,  0.00,  0.92188,  0.96045,  0.49951,  0.5293,  0.49829,  0.50635,  0.88189,  0.00, -0.47244,  1.00
2743, 564, -0.15112,  1.31152, -0.2262,  1.00,  0.15748, -0.96063,  0.24409,  0.00,  0.90625,  0.96045,  0.50293,  0.5293,  0.49902,  0.50635,  0.83465,  0.00, -0.55906,  1.00
2744, 563, -0.19922,  1.28125, -0.2981,  1.00,  0.20472, -0.92913,  0.30709,  0.00,  0.90625,  0.94238,  0.50488,  0.54346,  0.49976,  0.51025,  0.83465,  0.00, -0.55906,  1.00
2745, 551, -0.08618,  1.33398, -0.16125,  1.00,  0.09449, -0.97638,  0.1811,  0.00,  0.92188,  0.97705,  0.49878,  0.51709,  0.49805,  0.50293,  0.88189,  0.00, -0.47244,  1.00
2746, 556, -0.10156,  1.33398, -0.15198,  1.00,  0.11024, -0.97638,  0.16535,  0.00,  0.90625,  0.97705,  0.50098,  0.51709,  0.49854,  0.50293,  0.83465,  0.00, -0.55906,  1.00
2747, 564, -0.15112,  1.31152, -0.2262,  1.00,  0.15748, -0.96063,  0.24409,  0.00,  0.90625,  0.96045,  0.50293,  0.5293,  0.49902,  0.50635,  0.83465,  0.00, -0.55906,  1.00
2748, 551, -0.08618,  1.33398, -0.16125,  1.00,  0.09449, -0.97638,  0.1811,  0.00,  0.92188,  0.97705,  0.49878,  0.51709,  0.49805,  0.50293,  0.88189,  0.00, -0.47244,  1.00
2749, 564, -0.15112,  1.31152, -0.2262,  1.00,  0.15748, -0.96063,  0.24409,  0.00,  0.90625,  0.96045,  0.50293,  0.5293,  0.49902,  0.50635,  0.83465,  0.00, -0.55906,  1.00
2750, 557, -0.12817,  1.31152, -0.23987,  1.00,  0.13386, -0.96063,  0.25197,  0.00,  0.92188,  0.96045,  0.49951,  0.5293,  0.49829,  0.50635,  0.88189,  0.00, -0.47244,  1.00
2751, 565, -0.17249,  1.31152, -0.21021,  1.00,  0.1811, -0.96063,  0.22047,  0.00,  0.89063,  0.96045,  0.50586,  0.52832,  0.50,  0.50635,  0.77165,  0.00, -0.6378,  1.00
2752, 563, -0.19922,  1.28125, -0.2981,  1.00,  0.20472, -0.92913,  0.30709,  0.00,  0.90625,  0.94238,  0.50488,  0.54346,  0.49976,  0.51025,  0.83465,  0.00, -0.55906,  1.00
2753, 564, -0.15112,  1.31152, -0.2262,  1.00,  0.15748, -0.96063,  0.24409,  0.00,  0.90625,  0.96045,  0.50293,  0.5293,  0.49902,  0.50635,  0.83465,  0.00, -0.55906,  1.00
